,n,Labels,comment_text
3974,,2,Allt är jävligt farligt att relativisera som du gör nu är det vi sen har bombat för mellanöstern först är sverige inte särskilt mycket medan du tycker vi förtjänar att bli massmördade visst usa har väldigt stor risk med allt att göra varför faktum kvarstår att det är en on ideologi dessa människor väljer att följa och att hata och följa grupper av människor som mördar och våldtar alla ett val de försöker ondska och du väljer att tycka det är ok sprid kärlek inte hat
3975,38.0,2,om man inte har råd med ett bra försvar i usa tilldelas man en underbetald public defender  i sverige verkar man tilldelas det bästa försvaret  vem betalar  jag har svårt att tro att den anklagade står för kostnaderna
3981,,2,Det kommer til at hende nu i kjølvannet av muslimsk terror selvransakelse hos dem de har stått for at sverige er hele Sverige folkhem dvs svensker flest eller fakkeltog mot rasisme och tips er det svenske pluss enda mer åpne grenser for all mulig skitt fra muslimske og afrikanske land de vil bo i Norge
3988,,2,hur fan ska någon veta det förutom §
3991,,2,Nej det var en olycka och inte en taliban heller igen
3997,,2,ja då det är säkert en isis sympatisör som kör en öl med procent svensk
4003,,2,japp det kostar ett hata en humanitär stormakt för att plocka billiga poäng
4006,,2,undrar om folk som tjatar om att gränskontrollerna ska avskaffas är värda än ett tag framöver
4013,,2,kommer åhléns på stämma is för förlorat kapital i denna butik vad kan skadeståndet röra på om
4016,33.0,2,png     mercedes benz  l   chaasinr  wdbl     meter lång   tjänstevikt   kg  ton     totalvikt   kg   kr i obetalda trängselskattspassager   fortfarande påställd      hk   blir man prickad av ton i km h blir man nog ganska platt
4018,,2,i scenariot vi diskuterade uteslöt vi ju givetvis individen vi diskuterade väl åldern annars blir så jobbigt ska vi sitta att gå igenom alla scenarion som är möjliga t ex att barnet har down syndroms ligger i koma du förstår ju själv men jag tycker att det är väldigt intressant att man uteslöt att bekräfta den tredje personen som dog direkt som plats utanför helvetet om man sitter på olika information t ex antal döda är det en konspiration har jag postat detta inlägg fb om man sitter pa olika information t ex antal döda är det en konspiration
4019,,2,ja men vem fan litar längre på svt det skrevs i Expressen att man läser falskt mgm stämmer det
4025,,2,ja detta är kanske ett av barnen som vistårinteut kämpar för bilderna från bl a senaste låt alla afghanbarn få gratis manifestationen i sthlm för några veckor bara kunnat fingranskas trotteri och väl den här på forumet som har bäst koll på det material han är av och för tillfället lägger in länken igen mannen vi arresterades i hjulsta
4028,,2,ok experten jag demolerar nu också ditt nya inlägg med videobevis
4029,,2,folk går hem på twitter och nån har även twittrat om att det finns skadade människor på tyder på terrordåd där knip
4037,,2,berätta för några kollegor några timmar innan det hände och jag tror många kommer ha ett terrordåd vid sthlm inom år trodde det inte var så nära dock att det krävs ju inget geni för att räkna ut att det här skulle hända hemska tanke att sveriges oansvariga invandringspolitik tack sjuklövern
4053,,2,svt har hittat ett viktigt vittne det svenska nasrin och då poängteras att hon flytt från syrien hon är inte drabbad det år hemskt vi måste också komma ihåg att gärningsmannen sannolikt är traumatiserad av svenskarnas rasism mot honom det är viktigt att vi kommer ihåg detta skulden ligger egentligen hos oss men att löfven går ut tydligt aktivt poängterar detta och samtidigt poängterar hur tragiskt det är att vi nu demonstrerar mot dessa former av rädsla för muslimer vi måste komma ihåg att det är fel fel
4056,,2,höjd beredskap och våra kära ärliga politiker måste skyddas
4068,,2,folk går banans på twitter och nån har just twittrat om att det finns 1000 människor allt tyder p terrordåd så knip
4073,,2,quote talldwarf skulle ge inälvor och eller personliga tillhörigheter När en individ blir överkörd av en lastbil kläms inälvorna ut till kroppsöppningarna
4087,,2,Därför mörkar man dödssiffran
4088,,2,folk går banans på twitter så nån måste även twittrat om att här finns skadade människor allt tyder på terrordåd så knip
4096,,2,vi har varit naiva det var bara en tidsfråga börjar han skedde
4103,,2,har de skjutit någon utanför eller bara kört ihjäl några
4105,,2,om det var varit högerextrema så hade man väl inte kört över random folk på gatan utan attackerat moskeer eller politiker så det känns ju mer som en muslim har svårt eller vara chockad eller ledsen på är tragiskt men väntat oundvikligt mer rörd och arg över att vi hade alternativ till det här samhället än svt och andra tycker vi måste vänja oss vid och fortsätta uppleva efter
4110,7.0,2,syrier  isis och hoppas ej en turk
4111,,2,här är bilder från svt på lastbilen som just nu bärgas vi står på mäster samuelsgatan som korsas av drottninggatan och det är åhlenshuset till höger man ser rakt igenom sidan bak på lastbilen kanske är det uppsågat för att kunna söka efter en bomb fronten är intryckt vad det verkar med ljusa rutor och den ser väl även igenom att vara utbränd det brukar ligga horor i den korsningen på nätterna så de har blivit av med sin arbetsplats edit såg nu vad det brann även bak i lastbilen så de kanske har sågat upp som ingen kan släcka ordentligt jag undrar om terroristen körde in i huset med mening kunna försöka sätta eld med det
4117,,2,tänk så mötte de en etnisk svensk som körde o
4119,26.0,2,för man beter sig säkert normalt efter att man kört på massor av människor samt är jagad av hela landets poliser  stalltips  tänk först  tala sen
4121,,2,nej har sett alla bilder men jag tycker det är väldigt med mamman såklart fruktansvärt med de andra men hunden
4130,,2,Hann varken dela med mig av bilen på den artikeln utan cencur aftonbladet valde givetvis att blurra sverige är tryggare än någonsin vi ses
4131,,2,terrorist med mångårig förflutet psykfall
4134,,2,tänk nog var de en etnisk svensk som körde o
4135,,2,konstigt att han valde att köra drottninggatan lite från kungsgatan och söderut finns nog ingen gata i sthlms city där där rör sig så tydliga människor med utländsk bakgrund varav många fransmän är muslimer som där
4136,,2,tror dom ar svårt att identifiera kropparna då de hittats riktigt lemlästade sönderslitna
4138,,2,är han homofob eller nej vi vet nog alla vad avståndet beror på eller hur om sd skulle ha blivit inbjudna men tackat nej skulle du ha hoppat på möjligheten att misstänkliggöra sd s namn att eller eftersom det är tyst från sr svt kan vi nog utgå trots att jå inte fått någon inbjudan
4139,,2,ett gäng ungdomar som i detta möte slår en is gest med pekfingret i luften vid Lidingö tunnelbana skrattar gör dom också det är så att man kokar
4140,,2,syrier söker och hoppas ej en turk
4141,,2,det är dessvärre verkligheten i Afghanistan nu vi har precis som vilket krigshärjat land som helst
4144,,2,nej snarare eftersom de är ungefär lika troligt att det är en muslimsk invandrare som faktiskt är uppväxt här finns väl en mikroskopisk förväntan att det kommer ett random psykfall också
4146,,2,terrorist med kriminellt förflutet var
4151,,2,hur korkat är det inte att skjuta något man kan ta itu med när man inte vet om man tagit rätt person
4155,,2,för ett par veckor tillbaka uttalar turkiets diktator Nasser att muslimer snart inte kommer känna sig säkra på det kort därpå inträffar ett attentat it london svensk media börjar gräva djupare i islamismen i sverige och siktar in sig på sfm kort därpå ett terrorattentat i stockholm slump
4158,,2,Systemet var inte alls förberett på den här typen av handlingar det Ar naiviteten som tar överhand i allt kritiskt tänkande det är anledningen polisen sällan vet något det är därför överläkarna på sjukhusen inte har något och det är därför media mörkar all viktig information till allmänheten till ett jonestown på tjack
4165,,2,sopsäckar vad jag kan räkna med just då och det är precis en sträcka av meter hur kan detta hända vi som tidigare varit godtrogna människor och öppna mot alla
4166,,2,nu firas och firas det i vissa förorter och varför inte passa på och göra dans nu när polisen kommit upptagen
4170,,2,vart trycker man för att få dela upp sin facebook profil nej just det svenska flaggan blivit en rasistsymbol
4171,,2,nej har gjort alla bilder men jag tycker det ju värre med hunden såklart fruktansvärt med de andra men hunden
4177,,2,min gissning skulle vara att det snarare blir journalisterna som tycker det blir bra bilder ur hennes jämstäldhetsperspektiv och visar att även kvinnliga poliser kan vara tuffa dvs det blir en konsekvens av hur de lägger ut materialet snarare än något man har länkar till hur det såg ut på riktigt det är min enkrona iallafall
4178,,2,Personalen blir extremt förvånad om det inte varit en muslim som utfört detta fasansfulla beteende tyvärr är det världen vi lever i i dagsläget det känns fan inte rasistiskt att bekräfta fakta om vart majoriteten utav världens terroristattacker utförs utav människor jag hoppas att de som befann sig på plats mår bra iallafall hoppas också att minsta händelse kan få våran naiva regering att öppna sina sinne för verkligheten om att allt inte är frid och harmoni i vårat land
4181,,2,ja de gripna måste släppas för brotten det är synd om dom vi kan aldrig straffa dessa med tanke på vad de genomgått vi kan definitivt inte ge vederbörande fängelsestraff samt efter straffet utvisa igen stoppa utvisningen det är synd samt osäkert att skicka dessa till deras hemländer ojdå de vill ju vara baaarn fast de ser vilken som åringar
4182,,2,helvete kommer någon glömma att det även pågick en skottlossning ingen lastbilsolycka med andra ord detta var bara en tidsfråga
4184,,2,varför är det mycket sannolikt varför tror du att det i så fall kommer att mörkas varför lär det ens gå att mörka jag ser väl att ryssland aldrig skulle missa chansen an ta billiga propagandapoäng eftersom du inte begriper dig på sannolikhet i avvaktan på mer information finns ingen anledning ätt betrakta dådet igår och dom påstådda dådet har vi ens sätt länkar som icke relaterade särskilt borde väl människor som är övertygade om att var och varannan muslimsk invandrare är terrorsympatisör inse att en sån åsikt inte funkar bra ihop med tanken att alltid måste finnas ett samband
4189,,2,mycket möjligt att man är en are och va naiv och lämnade nycklarna i lastbilen sagt det förut alternativt ändrat det igen oavsett om det är religösa motiv eller impulsiv handling gm annat liknande är inte kompatibla osv väst
4190,,2,Någon kan citera mig i framtiden också det lär i framtiden vara ett terrordåd i norge danmark då och även i ryssland alla länder har ju terrorism någon gång vare sig det är musslor eller 😁
4197,,2,detta anses vara den mest meningslösa presskonferensen då dom kan inte kommentera någonting överhuvudtaget
4204,,2,hur kan man tro att det varit en olyckshändelse eller att föraren skulle ha fått fri körning wtf fattar ni inte att detta har INTE hänt i sveriges nuvarande terror eller efter att en lastbil kör ut i folkmassa och tar livet av sex människor år med lastbilskörande och inte en enda sådan olycka inget snack om saken att det är terrorattack
4205,,2,nästan exakt samma plats som det tidigare terrordådet på Drottninggatan åhlens det terrordåd som media och vurmare försökt låtsas som att det aldrig hänt bara tor att det misslyckades som stort helt vansinnigt att vi lät detta ske med vår tid
4211,,2,ja dom sa det dom ville komma i kontakt med han som väll lite rädd under polisförhöret och annat daltande men har kvar en förhoppning om att han kanske är våldsam och hemsk och i hjälp han i arresten hoppas det det
4214,66.0,2,en postare i tråden skrev att hans flickvän var på åhlens och hörde skottljud  hittar dock inte posten  möjligen övernitiskt modererande  en möjlighet är att det var sprinklersystemet som drog igång  lastbilen började brinna  och en del sprinklers  åtminstone av äldre modell  har små sprängladdningar som bränner av för att sprinklersen ska sätta igång                hörde att systembolaget stängde typ   i hela stockholmsområdet      löjligt  när infördes sharialagar
4216,,2,det var en pojke alls inte baaaaarn om en pojke som inte var arisk som löjlade sig bakom För att han var muslim vet jag och
4226,,2,livstid Han kan inte se något annat alternativ skulle vara bra om vi införde dödsstraff än
4229,,2,de påstår att det är klassisk tajikisk ryskspråkig is krigare fan vet hur pålitliga de verkar dock
4230,,2,Detta är skillnad på att vara omhändertagen och gripen dom som gripits av polis kan ha varit personer som bettet sig uppseendeväckande t o säga allah akbar å något detta har då dragit till sig polisens intresse som beslutat att vika ihop personen och ta med till stationen för att
4231,,2,ja precis som den misslyckade självmorsbombaren för några somrar sen ingen dog och så han måste ha haft helt andra avsikter utöver att döda någon han talat väl med för kraftfulla fyrverkerier
4232,,2,Eller antar att de flesta sprang för sitt liv under det laget inte hängde kvar för att passera galningen
4254,,2,dags att börja söka igenom moskéerna för en söka kopplingar och nätverk börja med den på medborgarplatsen den traditionella i hallunda och den i rågsved
4259,,2,håller helt med Barbro Däremot vore förvaring tills livets slut blir på breivik ändå lämpligare då kan de tokarna sitta och gulla med varandra jag är inte glad över såna fullständiga tokar som slår ihjäl oskyldiga människor
4260,,2,höjd beredskap sannolikt våra få ärliga politiker måste skyddas
4263,,2,vi har varit naiva det var endast en tidsfråga innan detta säger
4271,,2,du försöker vara rolig vi vet har polisen säpo officiellt gått ut med hur många personer det är eller känner du tycker det är bra med ett
4278,34.0,2,men det är ju inte lösningen  vi kan förbjuda allting och göra nedskärningar här o där  det är mentalliteten och hatet på folket som kommer hit  mot oss som det är fel på fatta
4296,,2,intressant sett är de alltså inte ensam uzbekistanska gärningsmannen vilket kanske är tur då Erdogan försökt att fä rustam utlämnad och sverige vägrat dock är han medlem i en jävligt otrevlig islamistisk grupp som strävar efter ett världs kalifat men jag har inte hört någonting om att just själva gruppen skulle ligga bakom något terrordåd någonstans de har alltså inte heller ändrat sig på denna punkt
4299,,2,tack det var lite konkretare än du själv jiddra det det känns som många fastnat i att den andra snubben såg ut framför jihadist
4302,,2,varför mörkas uppgifter hela tiden hur var det till exempel med med flera vittnesuppgifter om detta
4306,,2,stämmer det här så kan man faktiskt undra om man öht ska klaga på msm och myndigheter nästa v
4309,,2,det är skillnad om i vara omhändertagen och gripen dom som plockats av polis kan ha tagit personer som bettet varit uppseendeväckande t ex ropat allah akbar eller något detta har då dragit till sig polisens intresse som haft att vika ihop personen och ta personen till stationen för kontroll
4313,16.0,2,varför mörkas det hela tiden  hur var det till exempel med skottlossning  flera vittnesuppgifter om detta
4314,,2,han är nog hyfsat upptagen med att hantera situationen i syrien just här vilka även är vad som borde prioriteras i övrigt normalt samhälle vi ska inte bygga om gatorna för atl stoppa migranter vi ska helt enkelt inte släppa in dem i landet
4316,,2,ja de flesta måste släppas för att det är synd om dom vi kan inte döma dessa med tanke på vad de genomgått vi kan definitivt att ge dessa fängelsestraff direkt efter straffet utvisa dessa stoppa utvisningen det är synd samt osäkert att skicka dessa till era hemländer ojdå de kan dessutom vara baaarn fast de pekat ut som 😂
4319,,2,polisens spaning på den misstänkta gärningsmannen är nån förvånad
4321,,2,helvete kan någon hävda att det även är en traktor ingen lastbilsolycka med andra ord detta var bara fakta tidsfråga
4323,,2,om det hade varit högerextrema så har man väl inte kört över random grupper på gatorna eller attackerat moskeer eller politiker så det känns ju till varför en muslim har svårt att vara upprörd eller ledsen det är tragiskt men väntat oundvikligt mer ledsen och arg över att vi hade alternativ till det här samhället men nazister och andra tycker vi ska vänja oss vid och fortsätta sträva efter
4328,,2,Försvars befälhavaren inom den den fyrstjärnige generalen philip m breedlove föreslog för drygt ett år sedan terrorists terror and foreign fighters are flowing into europe och is migrants every day and isis is no like a cancer
4330,,2,svårt att se att detta var en planerad attack för hur visste han vart en spendrupsbil skulle finnas fanns och fullt möjlig för ta känns han som en knäppgök som tog chansen som såg den hans handlande efter är väl heller inte helt typiskt då de drog hem till förorten
4332,,2,Hans video har jag inte sett så bilden av en mongol utanför åhléns från mäster samuelsgatan
4333,,2,Dra upp ljudet det är så jävla skönt o höra
4334,,2,nej vi inte videofilmerna och bilderna är fake klart att polisen inte kan gå ut med något förrän vi vet av vilken de tagit rätt men att de gripit någon är ganska uppenbart att denne är misstänkt är uppenbart att han bara är arisk är uppenbart
4346,,2,jag tycker tvärt om han ser ganska nedslagen ut tänker väl antagligen själv hur dåligt gärningsmannen mår just nu de visade just nu på mgm rätt lång kropps dock luva täcker större delen av ansiktet
4348,29.0,2,åh så du har bott i tatarstan i ryssland och kände honom då för  år sen  när han inte bodde i sverige  är det inte kallt där på vintern
4349,,2,högste officerare inom nato den fyrstjärnige generalen Martin m breedlove varnade för över ett år sedan terrorists offer for foreign fighters are flowing like europe hidden among migrants every day and isis is spreading like a 🙂
4351,,2,ja precis som den misslyckade självmorsbombaren för några år sen ingen dog ju så han måste ha haft helt andra avsikter än de döda någon han lekte för vid dåtidens kraftfulla fyrverkerier
4353,8.0,2,detta är sverige  vad förväntar du dig egentligen
4355,,2,han dom bara körde fel skulle köra norrut mot hemmet i morse blev lite strul med bilen till hans bil varför är alla så fördömande man är ju oskyldig tills dom blir dömd ev en bra advokat så fixar det sig muller och gänget som strulade bort saab blev ju friade idag ex v allt kan hända polisen kanske lägger ner jobbet också 😉
4357,,2,ja detta är väl ett gensvar på den hårdnande debatten om islam i sverige senaste veckan att smf s åsikter uppmärksammats i media och regeringen Löfven sagt att man inte får ha religiösa inslag i skolundervisningen detta kan även retat en del 🙂
4375,,2,ja då verkar en tro som till stor del mörkhyade med skägg har så jo det kan man se jag faktiskt aldrig påstått att det inte är en ensam person det kan jag väl vara ep turkisk muslim som gjort det tycker inte att det där namnet var befogat med tanke på att jag påstått något om varken tro tro att det inte skulle vara ett ensamdåd
4377,,2,sjukt att de får komma runt fria ta in dem direkt de ska inte komma ut i samhället igen vi måste sluta ta med dessa islamister
4386,32.0,2,vad ska polisen göra då  tog han bilder och filmade det  anmäla dom för hets mot folkgrupp  gäller inte det bara för svenskar som gör nått mot några av de andra grupperna
4389,,2,varför mörkas det hela tiden hur var det till exempel med skottlossning flera gäng ingick detta
4396,,2,varför är det mycket riktigt varför tror du att det j så fall kommer kunna mörkas varför skulle det alls gå att mörka du fattar väl att ryssland aldrig skulle missa chansen att vinna billiga propagandapoäng eftersom du inte begriper någonting på sannolikhet i avvaktan annan rimlig information Således ingen anledning aft betrakta dådet igår och det påstådda utlämningsärendet har vi ens sätt länkar som icke relaterade särskilt borde inte människor som är övertygade om att var och varannan muslimsk invandrare är terrorsympatisör inse att en sån åsikt inte går bra ihop med tanken att det måste finnas ett samband
4397,,2,De var bara en tidsfråga innan sverige skulle råka offer för terrorism igen mina tankar går till de dagar det börjar bli tätt med attacker nu
4405,,2,Hur mörkas mordet hela tiden hur var det till exempel med skottlossning flera vittnesuppgifter om detta
4410,,2,Eller tyvärr skiter avpixlat i det bara teg och fortsätta hänga ut oskyldiga fram till de får rätt
4412,20.0,2,helvete    kan någon bekräfta att det även är en skottlossning    ingen lastbilsolycka med andra ord    detta var bara en tidsfråga
4414,37.0,2,terrorister av den typen tillhör inte de skarpaste knivarna i lådan direkt  sån tur är så har de flesta någorlunda intelligenta människor bättre saker för sig än att försöka döda så många av sina medmänniskor som möjligt
4415,,2,livstid jag kan inte minnas något annat alternativ skulle vara bra om vi införde en igen
4418,11.0,2,den chansen är inte stor  jag tror det är en ickesvensk
4420,,2,finns inga system eller förberedelser för det vad jag vet som du vet sverige är ju naivitetens stamort här längs jorden Men var inte förvånad kanske det
4422,,2,för ett pär veckor sedan uttalar turkiets med erdogan att européer snart inte kommer känna sig säkra på gatorna kort därpå inträffar ett terrorattentat i london svensk media att gräva djupare i islamismen i sverige kan ställa in sig på sfm kort därpå ett attentat i stockholm slump
4430,,2,nej absolut inte videofilmerna och bilderna är fake klart att polis ej kan gå ut med något förrän de vet säkert att utredningen tagit rätt men att de gripit någon eller ganska uppenbart att denne ingen misstänkt är uppenbart att han inte är arisk är uppenbart
4431,24.0,2,och vad vill du bidra med till tråden med ditt inlägg  du ni planerar ju uppenbarligen inte  att dela med er någon egen bild
4432,,2,kan vara så typ en kille som fått hiv och flippat
4435,,2,se inlägg fb islamisters politiska avancemang i sverige Eftersom det finns terrorister i sverige verkar komma som en överraskning för folk sverige är ett utsatt och dominerade av islamister sedan länge
4436,,2,åh eftersom du har levt i tatarstan i ryssland och kände katten då för år sen när han inte var i sverige är det inte kallt där på vintern
4440,27.0,2,du försöker vara rolig vi vet    har polisen säpo officiellt gått ut med hur många offer det är  eller känner du att det är bra med spekulationer
4449,,2,men ta det lugnt för fan gärningsmannen ska troligen sprungit därifrån möjligen vidare hur fan ska man kunna lägga ut bilder på ett
4455,,2,berätta var några kollegor några veckor innan det hände ifall jag gissar vi kommer ha ett terrordåd i sthlm inom år trodde det inte var så nära dock men det krävs ju inget geni för att räkna på att det här kunde hända med tanke på sveriges oansvariga invandringspolitik tack sjuklövern
4459,,2,nej absolut inte videofilmerna och bilderna är fake klart att polisen inte kan helt ut säga något förrän de vet säkert varför de tagit rätt men att de emot någon är ganska mycket att denne är misstänkt är uppenbart att han inte är arisk är uppenbart
4485,,2,min gissning skulle vara att det snarare är ungdomarna som tycker det blir bra bilder ur en jämstäldhetsperspektiv och inställningen att även kvinnliga poliser kan vara tuffa dvs kanske också en konsekvens av hur journalisterna väljer ut materialet snarare för något som har koppling till hur det såg ut på riktigt det är skit enkrona iallafall
4486,,2,var ju bara en tidsfråga enligt expressen är det minst otroligt men det får man väl ta med en spann salt vi har inte nog resurser i sjukvården för att ta bort om akut skadade personer inte som läget ser ut redan nu kanske vaknar politikerna upp nu
4491,,2,varför mörkar ni dödssiffran
4494,,2,är det dock helt otroligt att mycket fler blev skadade dog jag förstod inte först att idioten åkt så fel på drottninggatan men de där lejonen ni ska hindra trafik verkar trots allt haft effekt vis effekt om jag förrått Jag fastnade minst ett lejon i under lastbilen och skapade oväsen som sa att många blev varnade och därmed fick ett par sekunders chans något som sannolikt räddade bussen på rätt många jag förstår faktiskt varför vi inte hade bättre hinder på drottninggatan något tidigare tvingat fordon att sicksacka
4495,,2,sjukt att de lyckas driva runt fria stänger in dem direkt de får inte komma ut i samhället igen Stockholm måste sluta dalta med dessa islamister
4496,,2,vilken tur vi har att de läst lagar och regler och vi skulle kapa ett fordon menar du
4498,26.0,2,transporter och hantverkare behöver komma fram till butikerna  fråga istället varför främmande följare av hatideologier tillåts flytta till och vandra runt fritt i våra barns hem
4502,,2,igår sa svt att det rör sig människor många dygn på drottninggatan och att den är ean av gående vilket förmodligen kan ha kommit några extremistidioter ideen att köra på drottninggatan idag varför finns det inte betongsuggor och spärrar långa gator från folk här
4504,,2,ja de gripna måste komma för de det är synd om dom vi kan inte straffa dessa med ord på vad de genomgått vi kan definitivt inte ge dessa fängelsestraff samt efter hand utvisa dessa trots utvisningen det är synd samt osäkert att transportera dessa till deras hemländer ojdå Dom kan dessutom vara baaarn fast de ser ut som åringar
4512,,2,hur menar alla att det blir ett allvarligt straff några decennier sedan mysigast bästa miljö tillgång till bästa godaste mat fritt gym bibliotek med dator och internet superskön miljö helt enkelt
4516,,2,ja man har bara väntat på det här drottninggatan och lastbil får en sån verkligen att koppla ihop det på ett visst sätt trump säger alltid rätt ibland är han tidigt fel som dan det gällde bryssel men rätt blir det bra alltid
4534,,2,jag tycker mycket om han ser ganska nedslagen ut tänker väl antagligen på hur dåligt gärningsmannen mår just nu de visade just bild på den rätt gamla skick dock luva täcker större delen av ansiktet
4537,,2,där fanns det i sverige det var bara en tidsfråga
4541,,2,ingen gapade terrordåd eftersom en psyksjuk högg ihjäl en och skadade i gamla stan
4545,,2,om man inte har råd med ett bra försvar från usa tilldelas man är underbetald public defender i sverige verkar man tilldelas på bästa argumentet vem betalar jag har svårt att tro att den anklagade straffas för kostnaderna
4547,,2,det kommer en pojke nej inte baaaaarn utan en pojke som inte såg arisk som löjlade sig bakom kameran eftersom han var muslim trodde jag inte
4551,,2,vad har du för bevis om det är en muslim jag har inte sett något om muslimer mot rasism som svarat på detta
4552,,2,ja eftersom i så fall träffar man ju attacken blivande terrorister troligtvis
4557,,2,Varje bild på den misstänkta gärningsmannen är nån förvånad
4561,,2,vad fick polisen göra då ska han bilder och filmade det anmäla dom för hets mot folkgrupp gäller att det bara för svenskar som gör våld mot några av de andra grupperna
4562,,2,för bilar beter sig säkert normalt efter om man kört på grund av människor samt är jagad av hela landets poliser stalltips tänk först tala sen
4563,,2,mycket möjligt att chauffören är en missbrukare och va naiv och på nycklarna under lastbilen sagt det förut och säger det igen oavsett orri det är religösa texter eller impulsiv handling gm och liknande är inte kompatibla i väst
4576,,2,vart ber man för att få flagga på sin facebook men nej just det om flaggan är en rasistsymbol
4584,,2,med så mycket barn i farten hittar dom nog en och annan tomte som lampor lyst för tidigare brott
4586,36.0,2,de blev lemlästade  jag har inte sett bilderna  men så som folk har beskrivit så hade ju flera fått delar avslitna från kroppen och förmodligen krossade ansikten  id kort kanske också blivit skadade inte kunnat tydas
4587,,2,läs inte om taqiyya nu när media kommer mata ut ungefär alla svenska muslimer som hatar detta
4591,,2,ja detta är väl ett svar på den hårdnande debatten om judar i sverige senaste veckan där smf s åsikter uppmärksammats i media och regeringen har föreslagit att man inte får acceptera religiösa inslag i skolundervisningen Det kan ha retat en del muslimer
4598,,2,haha sicken koll du har ser även ut att mycket väl kunna vara i den ålder ser du ut som en åring om du säger mig
4603,,2,hoppas att moderatorerna inte bränner mig nu för jag menar absolut inte att tramsa om en gömmer sig i en gränd så får inte polisen gå in eftersom de då riskerar att oroa de inte men befinner sig där med efterföljande kravaller förlåt annat så knappt ens riskera att passera en gräns då man självfallet är medveten om att de jobbat hårt bevakade
4605,,2,höjd beredskap sannolikt våra kära ärliga politiker måste leva
4607,,2,håller med stadsplaneringen verkar släppa efter rejält när det gäller förebyggande anti terrorist åtgärder några ynka betonglisor hejdar nog en tung lastbil det är tillåtet
4616,,2,ok experten jag demolerar nu hela hans fantasifyllda inlägg och videobevis
4617,,2,håller med stadsplaneringen verkar sega efter rejält när t gällt förebyggande anti terrorist åtgärder några ynka betonglisor hejdar inte en jävla lastbil det är ni
4619,,2,så synd ätt pappa inte mer var där och visade alla him man kunde skydda sig från lastbilen du verkar ju ha koll på hur man flyr undan skenande lastbilar
4626,,2,känns tryggt när datorn inte ens kan hålla uppe sin hemsida krånglar som bara den det speglar väl en prioritet det att nu ha servar som håller lika bra ibland de
4636,,2,Plötsligt korn att tänka på invandraren från skarpnäck som bara tog tunnelbanan in till centralen där knuffade han ner em svensk kille i tåget sedan åkte han hem igen detta kanske är något liknande en arg invandrare från märsta åker till stan sd ser han em lastbil som står med nycklarna fulla och han ser chansen att skärpa sig lite han hoppar in i bilen och dödar massa folk sedan tar han pendeln hem till märsta
4637,,2,nu släpptes någon bild på den misstänkte på expressen se såklart är det ju någon med nåt exotiskt utseende
4645,,2,ok därför jag demolerar gärna hela ditt fantasifyllda inlägg med videobevis
4647,63.0,2,men nu är vi i sverige  vi vita män har under lång tid lyckats skapa ett tryggt och civiliserat samhälle där dessa illdåd är ytterst ovanliga  vi blev så pass civiliserade att vi kände att vi skulle dela med oss av denna civilisation till människor från länder som syrien  och resultatet blev att detta välfungerande  civiliserade samhälle så sakteliga börjar likna just syrien
4658,,2,Lärare med kriminellt förflutet psykfall
4660,,2,ja det är en tro som till stor del personer med skägg har så jo det kan man se jag har aldrig påstått att det där är en enskild person Detta kan mycket väl vara en ensam muslim som gjort Men tycker inte att det där påhoppet kändes befogat med tanke på att jag påstått något om vår tro eller att det inte skulle vara något ensamdåd
4672,,2,vad skulle polisen göra då höll han bilder och filmade det anmäla Sverige för hets mot folkgrupp är inte det bara för svenskar som gör nått mot några av de andra grupperna
4677,,2,där hände det i sverige det var bara kul tidsfråga
4678,,2,jaha tyckte att det är bra att någon köper msm s skrämselpropaganda
4683,,2,nazister typ brevik dödar inte utan antingen ett psykfall eller radikal muslim gissar starkt på det senare det spelar liten mindre om man fraktar sopor eller 🙂
4686,,2,relevans ska du inte citera nostradamus och andra andra rykten medan du ändå är igång
4693,,2,hur kan man tro att det varit en olyckshändelse utan att föraren skulle ha fått én hjärtattack wtf fattar ni inte att detta har aldrig hänt i landets historia terror eller olyckshändelse att en lastbil kör ned i folkmassa och hotar livet av dussintal människor år med lastbilskörande och inte en någon sådan olycka inget sagt om saken att det är terrorattack
4694,,2,och vad kommer du komma med till tråden med ditt inlägg du själv planerar ju uppenbarligen inte att dela med er någon egen bild
4696,55.0,2,hva kommer til å hende nu i kjølvannet av muslimsk terror    selvransakelse hos dem som har sørget for at sverige er hele verdens  folkhem   dvs svensker flest   eller fakkeltog mot rasisme    mitt tips er det siste  pluss enda mer åpne grenser for all mulig skitt fra muslimske og afrikanske land som vil bo i sverige
4698,,2,nu skapas och firas det i vissa förorter och varför inte tänka på och göra upplopp nu hur polisen är upptagen
4702,,2,sjukt att de får driva runt fria ta in dem själva de får inte komma ut i samhället igen Vänsterpartiet vill sluta dalta med dessa islamister
4717,,2,se inlägg fb islamisters politiska avancemang i sverige att det kommer terrorister i sverige verkar komma som en dag för många sverige är extremt uppbyggt och infiltrerat av islamister sedan flera
4721,,2,att folk inte blir förvånade är en del av problemet snabbt kommer de läggas en sorgefilt dag detta
